Player,Player_Id,Nation,Pos,Age,Born,Squad,Comp,Gls,Gls_rank,Gls_norm,Ast,Ast_rank,Ast_norm,xG,xG_rank,xG_norm,npxG,npxG_rank,npxG_norm,xAG,xAG_rank,xAG_norm,PrgC,PrgC_rank,PrgC_norm,PrgP,PrgP_rank,PrgP_norm,Sh,Sh_rank,Sh_norm,Sh/90,Sh/90_rank,Sh/90_norm,SoT,SoT_rank,SoT_norm,SoT/90,SoT/90_rank,SoT/90_norm,G/Sh,G/Sh_rank,G/Sh_norm,KP,KP_rank,KP_norm,PPA,PPA_rank,PPA_norm,Tkl,Tkl_rank,Tkl_norm,Tkl%,Tkl%_rank,Tkl%_norm,Int,Int_rank,Int_norm,SCA,SCA_rank,SCA_norm,SCA90,SCA90_rank,SCA90_norm,Carries,Carries_rank,Carries_norm,PrgDist_stats_possession,PrgDist_stats_possession_rank,PrgDist_stats_possession_norm,Recov,Recov_rank,Recov_norm,total_minutes,total_minutes_rank,total_minutes_norm,image_url,sub_position,market_value
Juan Cruz Armada,169497,Spain,DF,32,1992,Osasuna,ES1,0,1231,0,0,1207,0,0.1,1756,0.003690037,0.1,1755,0.004166667,0,1854,0,9,1427,0.042253521,53,906,0.1464088397790055,4,1609,0.026315789,0.24,1800,0.010666667,0,1706,0,0,1693,0,0,1194,0,2,1690,0.021052632,2,1568,0.018018018,26,868,0.2113821138211382,62.5,538,0.625,9,1021,0.125,14,1422,0.069306931,0.84,1704,0.006732895,337,1309,0.1404751979991663,668,1432,0.091057797,46,1214,0.1811023622047244,1150,1097,0.4121863799283154,https://img.a.transfermarkt.technology/portrait/header/169497-1732219962.jpg?lm=1,Left-Back,1800000
Juan Cuadrado,91970,Colombia,"DF,MF",36,1988,Atalanta,IT1,0,1231,0,2,465,0.1111111111111111,0.9,1100,0.033210332,0.9,1084,0.0375,2,555,0.1408450704225352,41,446,0.1924882629107981,64,759,0.1767955801104972,16,879,0.1052631578947368,1.7300000000000002,603,0.076888889,4,919,0.053333333,0.4299999999999999,764,0.019281725,0,1194,0,19,575,0.2,24,325,0.2162162162162162,19,1128,0.1544715447154471,47.8,1217,0.478,7,1162,0.097222222,37,751,0.1831683168316831,4,201,0.032061402,462,1051,0.192580242,1511,777,0.2059705561613958,31,1509,0.1220472440944882,679,1505,0.2433691756272401,https://img.a.transfermarkt.technology/portrait/header/91970-1663576912.jpg?lm=1,Right Midfield,1000000
Juan Foyth,480763,Argentina,DF,26,1998,Villarreal,ES1,1,812,0.032258065,0,1207,0,2.4,572,0.088560886,2.4,543,0.1,0.3,1493,0.021126761,13,1231,0.061032864,65,748,0.1795580110497237,17,834,0.1118421052631579,1.01,995,0.044888889,5,790,0.066666667,0.3,944,0.013452366,0.06,996,0.06,7,1212,0.073684211,8,980,0.072072072,25,912,0.2032520325203252,68.8,319,0.688,19,511,0.2638888888888889,20,1210,0.099009901,1.1900000000000002,1511,0.009538267,607,734,0.2530220925385577,2328,362,0.3173391494002181,61,964,0.2401574803149606,901,1298,0.3229390681003584,https://img.a.transfermarkt.technology/portrait/header/480763-1662668281.jpg?lm=1,Right-Back,10000000
Juan Jesus,121985,Brazil,DF,33,1991,Napoli,IT1,0,1231,0,1,742,0.055555556,0.3,1550,0.011070111,0.3,1547,0.0125,0,1854,0,3,1728,0.014084507,50,967,0.1381215469613259,3,1683,0.019736842,0.25,1792,0.011111111,0,1706,0,0,1693,0,0,1194,0,1,1806,0.010526316,2,1568,0.018018018,25,912,0.2032520325203252,60,629,0.6,9,1021,0.125,9,1620,0.044554455,0.75,1759,0.006011513,589,771,0.2455189662359316,1243,956,0.1694383860414395,30,1525,0.1181102362204724,1002,1213,0.3591397849462365,https://img.a.transfermarkt.technology/portrait/header/121985-1630496408.jpg?lm=1,Centre-Back,1500000
Juan Miranda,341227,Spain,DF,24,2000,Bologna,IT1,0,1231,0,6,85,0.3333333333333333,0.7,1242,0.025830258,0.7,1230,0.029166667,6.1,67,0.4295774647887324,34,562,0.1596244131455399,163,77,0.4502762430939226,22,639,0.1447368421052631,0.87,1105,0.038666667,5,790,0.066666667,0.2,1172,0.008968244,0,1194,0,57,41,0.6,52,43,0.4684684684684684,32,681,0.2601626016260163,42.4,1423,0.424,23,376,0.3194444444444444,96,116,0.4752475247524752,3.79,249,0.030378179,1047,179,0.4364318466027511,1792,613,0.2442748091603053,97,470,0.3818897637795275,1852,543,0.6637992831541218,https://img.a.transfermarkt.technology/portrait/header/341227-1689338510.jpg?lm=1,Left-Back,11000000
Juan Musso,242359,Argentina,GK,30,1994,Atlético Madrid,ES1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0,1854,0,0,1949,0,0,2058,0,0,1941,0,0,1931,0,0,1706,0,0,1693,0,,,,0,1952,0,0,1887,0,0,2029,0,,,,0,1925,0,0,2099,0,0,2083,0,54,2043,0.022509379,205,1917,0.027944384,3,2094,0.011811024,180,1970,0.064516129,https://img.a.transfermarkt.technology/portrait/header/242359-1663583047.jpg?lm=1,Goalkeeper,4000000
Juan Soriano,251892,Spain,GK,26,1997,Leganés,ES1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0,1854,0,0,1949,0,0,2058,0,0,1941,0,0,1931,0,0,1706,0,0,1693,0,,,,0,1952,0,0,1887,0,1,1951,0.008130081,100,1,1,0,1925,0,0,2099,0,0,2083,0,90,1931,0.037515632,281,1815,0.038304253,5,2055,0.019685039,540,1631,0.1935483870967742,https://img.a.transfermarkt.technology/portrait/header/251892-1583333927.jpg?lm=1,Goalkeeper,1200000
Juanlu Sánchez,676042,Spain,"MF,DF",20,2003,Sevilla,ES1,4,310,0.1290322580645161,4,187,0.2222222222222222,2.1,650,0.077490775,2.1,620,0.0875,2.8,391,0.1971830985915492,44,396,0.2065727699530516,68,712,0.1878453038674033,13,1014,0.085526316,0.68,1287,0.030222222,6,696,0.08,0.31,924,0.013900779,0.31,60,0.31,24,417,0.2526315789473684,14,630,0.1261261261261261,50,269,0.4065040650406504,59.3,683,0.593,17,593,0.2361111111111111,40,682,0.198019802,2.09,957,0.016752083,427,1116,0.1779908295122967,1394,853,0.1900218102508178,66,879,0.2598425196850393,1238,1029,0.4437275985663082,https://img.a.transfermarkt.technology/portrait/header/676042-1695240552.jpg?lm=1,Right-Back,12000000
Juanmi,126737,Spain,"FW,MF",31,1993,Getafe,ES1,0,1231,0,0,1207,0,3.6,382,0.1328413284132841,3.6,344,0.15,0.7,1188,0.049295775,10,1383,0.046948357,12,1697,0.033149171,19,761,0.125,1.68,627,0.074666667,7,605,0.093333333,0.7799999999999999,402,0.034976153,0,1194,0,8,1137,0.084210526,5,1240,0.045045045,21,1061,0.1707317073170731,31.6,1744,0.316,3,1528,0.041666667,14,1422,0.069306931,1.16,1531,0.009297807,187,1671,0.077949145,287,1806,0.039122137,37,1391,0.1456692913385826,822,1379,0.2946236559139785,https://img.a.transfermarkt.technology/portrait/header/126737-1653043231.jpg?lm=1,Left Winger,2800000
Juanmi Latasa,623521,Spain,FW,23,2001,Valladolid,ES1,3,403,0.096774194,0,1207,0,4.2,306,0.1549815498154981,4.2,273,0.175,0.9,1052,0.063380282,3,1728,0.014084507,17,1581,0.046961326,40,275,0.2631578947368421,2.58,247,0.1146666666666666,13,297,0.1733333333333333,0.84,347,0.037666626,0.08,824,0.08,13,847,0.1368421052631579,5,1240,0.045045045,4,1793,0.032520325,33.3,1659,0.3329999999999999,0,1925,0,30,924,0.1485148514851485,1.93,1047,0.015469627,153,1760,0.063776574,126,2028,0.017175573,24,1649,0.094488189,871,1338,0.3121863799283154,https://img.a.transfermarkt.technology/portrait/header/623521-1696862713.jpg?lm=1,Centre-Forward,2500000
Juanpe,115333,Spain,DF,33,1991,Girona,ES1,0,1231,0,0,1207,0,0.1,1756,0.003690037,0.1,1755,0.004166667,0.2,1580,0.014084507,2,1802,0.009389671,26,1397,0.071823204,2,1764,0.013157895,0.25,1792,0.011111111,0,1706,0,0,1693,0,0,1194,0,3,1550,0.031578947,1,1707,0.009009009,8,1606,0.06504065,75,177,0.75,8,1092,0.1111111111111111,3,1917,0.014851485,0.37,1921,0.00296568,377,1213,0.157148812,1031,1139,0.1405398037077426,22,1677,0.086614173,605,1575,0.2168458781362007,https://img.a.transfermarkt.technology/portrait/header/115333-1510233713.jpg?lm=1,Centre-Back,900000
Jubal,149928,Brazil,DF,30,1993,Auxerre,FR1,6,193,0.1935483870967742,0,1207,0,5.2,234,0.1918819188191882,2,645,0.083333333,0.9,1052,0.063380282,1,1870,0.004694836,33,1285,0.091160221,26,523,0.1710526315789473,0.89,1078,0.039555556,7,605,0.093333333,0.24,1067,0.010761893,0.12,547,0.12,6,1297,0.063157895,7,1074,0.063063063,60,146,0.4878048780487805,70,287,0.7,25,326,0.3472222222222222,15,1382,0.074257426,0.51,1866,0.004087829,698,599,0.2909545644018341,973,1180,0.1326335877862595,90,547,0.3543307086614173,2199,272,0.7881720430107527,https://img.a.transfermarkt.technology/portrait/header/149928-1478101058.jpg?lm=1,Centre-Back,2000000
Jude Bellingham,581678,England,MF,21,2003,Real Madrid,ES1,9,106,0.2903225806451613,8,30,0.4444444444444444,11.4,52,0.4206642066420664,9.9,48,0.4125,3.9,213,0.2746478873239437,74,153,0.3474178403755869,199,39,0.5497237569060773,60,103,0.3947368421052631,2.17,407,0.096444444,22,118,0.2933333333333333,0.8,376,0.035872977,0.13,470,0.13,42,135,0.4421052631578947,31,194,0.2792792792792792,61,130,0.4959349593495935,66.7,349,0.667,28,246,0.3888888888888889,105,85,0.5198019801980198,3.8,245,0.030458332,1229,88,0.5122967903293039,2818,228,0.3841330425299891,97,470,0.3818897637795275,1990,439,0.7132616487455197,https://img.a.transfermarkt.technology/portrait/header/581678-1693987944.jpg?lm=1,Attacking Midfield,180000000
Julen Agirrezabala,625014,Spain,GK,23,2000,Athletic Club,ES1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0,1854,0,0,1949,0,0,2058,0,0,1941,0,0,1931,0,0,1706,0,0,1693,0,,,,0,1952,0,0,1887,0,0,2029,0,0,1948,0,0,1925,0,3,1917,0.014851485,0.22,1989,0.001763377,237,1554,0.098791163,682,1418,0.092966194,21,1688,0.082677165,1207,1047,0.4326164874551971,https://img.a.transfermarkt.technology/portrait/header/625014-1709674945.png?lm=1,Goalkeeper,15000000
Jules Koundé,411975,France,DF,25,1998,Barcelona,ES1,2,564,0.064516129,3,304,0.1666666666666666,1.8,721,0.066420664,1.8,697,0.075,3.9,213,0.2746478873239437,44,396,0.2065727699530516,165,72,0.4558011049723757,18,799,0.1184210526315789,0.62,1354,0.027555556,6,696,0.08,0.21,1143,0.009416656,0.11,595,0.11,32,246,0.3368421052631579,29,231,0.2612612612612612,63,119,0.5121951219512195,66.7,349,0.667,20,483,0.2777777777777778,59,367,0.292079208,2.04,990,0.016351315,1287,79,0.5364735306377657,2501,312,0.3409214830970556,107,375,0.421259843,2426,131,0.8695340501792115,https://img.a.transfermarkt.technology/portrait/header/411975-1702502639.jpg?lm=1,Right-Back,60000000
Julian Araujo,513970,Mexico,DF,22,2001,Bournemouth,GB1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0.1,1698,0.007042254,4,1676,0.018779343,14,1649,0.038674033,0,1941,0,0,1931,0,0,1706,0,0,1693,0,,,,1,1806,0.010526316,3,1449,0.027027027,10,1501,0.081300813,41.7,1443,0.417,6,1246,0.083333333,5,1810,0.024752475,0.91,1666,0.007293969,126,1829,0.052521884,258,1849,0.035169029,29,1545,0.1141732283464567,356,1790,0.1275985663082437,https://img.a.transfermarkt.technology/portrait/header/513970-1646079609.JPG?lm=1,Right-Back,10000000
Julian Brandt,187492,Germany,MF,28,1996,Dortmund,DE1,5,246,0.1612903225806451,10,10,0.5555555555555556,4.8,258,0.1771217712177121,4.8,234,0.1999999999999999,8.5,13,0.5985915492957746,61,231,0.2863849765258216,149,109,0.4116022099447514,45,220,0.2960526315789473,1.76,592,0.078222222,15,239,0.2,0.59,566,0.026456321,0.11,595,0.11,61,28,0.6421052631578947,48,59,0.4324324324324324,26,868,0.2113821138211382,34.9,1643,0.349,14,723,0.1944444444444444,102,94,0.504950495,3.99,204,0.031981249,869,350,0.362234264,2014,501,0.274536532,119,267,0.468503937,1902,506,0.6817204301075269,https://img.a.transfermarkt.technology/portrait/header/187492-1709560849.jpg?lm=1,Attacking Midfield,25000000
Julian Niehues,530173,Germany,MF,23,2001,Heidenheim,DE1,0,1231,0,0,1207,0,0.2,1651,0.007380074,0.2,1648,0.008333333,0.1,1698,0.007042254,0,1949,0,6,1847,0.016574586,2,1764,0.013157895,1.17,891,0.052,1,1464,0.013333333,0.58,579,0.026007908,0,1194,0,3,1550,0.031578947,1,1707,0.009009009,3,1841,0.024390244,20,1900,0.2,0,1925,0,4,1854,0.01980198,2.34,806,0.01875592,43,2076,0.017924135,79,2081,0.010768811,4,2068,0.015748031,49,2115,0.017562724,https://img.a.transfermarkt.technology/portrait/header/530173-1721852705.jpg?lm=1,Defensive Midfield,1500000
Julian Ryerson,370789,Norway,DF,26,1997,Dortmund,DE1,2,564,0.064516129,3,304,0.1666666666666666,0.7,1242,0.025830258,0.7,1230,0.029166667,4.5,161,0.3169014084507042,66,196,0.3098591549295774,92,458,0.2541436464088398,18,799,0.1184210526315789,0.72,1250,0.032,5,790,0.066666667,0.2,1172,0.008968244,0.11,595,0.11,36,185,0.3789473684210526,31,194,0.2792792792792792,46,352,0.3739837398373983,56.8,790,0.568,22,405,0.3055555555555556,56,405,0.2772277227722772,2.23,875,0.017874232,1002,218,0.4176740308461859,2796,235,0.3811341330425299,120,261,0.4724409448818897,1807,580,0.6476702508960573,https://img.a.transfermarkt.technology/portrait/header/370789-1709561216.jpg?lm=1,Right-Back,20000000
Julian Weigl,196792,Germany,MF,28,1995,Gladbach,DE1,0,1231,0,2,465,0.1111111111111111,0.7,1242,0.025830258,0.7,1230,0.029166667,1.1,916,0.077464789,11,1330,0.051643192,122,231,0.3370165745856354,19,761,0.125,0.59,1381,0.026222222,6,696,0.08,0.19,1197,0.008519832,0,1194,0,11,953,0.1157894736842105,18,488,0.1621621621621621,53,220,0.4308943089430894,60.9,609,0.609,48,27,0.6666666666666666,51,492,0.2524752475247525,1.59,1271,0.012744407,1061,170,0.4422676115047936,1760,633,0.2399127589967284,133,170,0.5236220472440944,2371,150,0.8498207885304659,https://img.a.transfermarkt.technology/portrait/header/196792-1662965628.jpg?lm=1,Defensive Midfield,6000000
Julien Duranville,819215,Belgium,"FW,MF",18,2006,Dortmund,DE1,0,1231,0,0,1207,0,0.2,1651,0.007380074,0.2,1648,0.008333333,0.3,1493,0.021126761,16,1102,0.075117371,7,1812,0.019337017,5,1514,0.032894737,1.59,668,0.070666667,2,1260,0.026666667,0.64,521,0.028698382,0,1194,0,1,1806,0.010526316,1,1707,0.009009009,3,1841,0.024390244,50,1019,0.5,0,1925,0,7,1712,0.034653465,2.21,883,0.017713925,102,1889,0.042517716,412,1686,0.056161396,5,2055,0.019685039,256,1900,0.091756272,https://img.a.transfermarkt.technology/portrait/header/819215-1733829401.jpg?lm=1,Left Winger,8500000
Julien Le Cardinal,794349,France,DF,26,1997,Brest,FR1,0,1231,0,1,742,0.055555556,0.4,1458,0.014760148,0.4,1452,0.016666667,0.3,1493,0.021126761,7,1521,0.03286385,39,1164,0.1077348066298342,10,1186,0.065789474,0.65,1321,0.028888889,3,1078,0.04,0.2,1172,0.008968244,0,1194,0,5,1375,0.052631579,0,1887,0,27,832,0.2195121951219512,68.8,319,0.688,33,145,0.4583333333333333,14,1422,0.069306931,0.91,1666,0.007293969,539,878,0.2246769487286369,1702,660,0.2320065430752453,48,1177,0.1889763779527559,1244,1019,0.4458781362007168,https://img.a.transfermarkt.technology/portrait/header/794349-1727808054.jpg?lm=1,Centre-Back,1500000
Julio Enciso,660867,Paraguay,"MF,FW",20,2004,Ipswich Town,GB1,2,564,0.064516129,3,304,0.1666666666666666,2.7,509,0.099630996,2.7,476,0.1125,1.6,677,0.1126760563380281,34,562,0.1596244131455399,42,1101,0.1160220994475138,52,160,0.3421052631578947,3.31,113,0.1471111111111111,22,118,0.2933333333333333,1.14,149,0.051118992,0.06,996,0.06,18,612,0.1894736842105263,12,727,0.1081081081081081,12,1416,0.097560976,36.4,1611,0.364,1,1767,0.013888889,41,667,0.2029702970297029,3,522,0.024046052,319,1347,0.1329720716965402,1179,1012,0.1607142857142857,58,1014,0.2283464566929134,722,1470,0.2587813620071684,https://img.a.transfermarkt.technology/portrait/header/660867-1669388786.jpg?lm=1,Attacking Midfield,22000000
Julio Soler,1009658,Argentina,"DF,FW",19,2005,Bournemouth,GB1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0,1854,0,0,1949,0,0,2058,0,0,1941,0,0,1931,0,0,1706,0,0,1693,0,,,,0,1952,0,0,1887,0,1,1951,0.008130081,100,1,1,0,1925,0,0,2099,0,0,2083,0,12,2161,0.005002084,8,2193,0.001090513,0,2185,0,0,2203,0,https://img.a.transfermarkt.technology/portrait/header/1009658-1721934099.png?lm=1,Left-Back,8000000
Julián Chicco,401583,Argentina,"MF,DF",26,1998,Leganés,ES1,0,1231,0,1,742,0.055555556,0.5,1383,0.018450185,0.5,1376,0.020833333,0.2,1580,0.014084507,8,1464,0.037558685,16,1602,0.044198895,3,1683,0.019736842,0.89,1078,0.039555556,1,1464,0.013333333,0.3,944,0.013452366,0,1194,0,2,1690,0.021052632,2,1568,0.018018018,11,1459,0.089430894,62.5,538,0.625,4,1425,0.055555556,5,1810,0.024752475,1.4900000000000002,1334,0.011942872,92,1925,0.038349312,231,1880,0.03148855,12,1885,0.047244094,196,1956,0.070250896,https://img.a.transfermarkt.technology/portrait/header/401583-1446023137.jpg?lm=1,Defensive Midfield,600000
Julián Malatini,830108,Argentina,DF,23,2001,Werder Bremen,DE1,1,812,0.032258065,1,742,0.055555556,0.2,1651,0.007380074,0.2,1648,0.008333333,0.5,1344,0.035211268,8,1464,0.037558685,24,1429,0.066298343,3,1683,0.019736842,0.59,1381,0.026222222,1,1464,0.013333333,0.2,1172,0.008968244,0.33,30,0.33,2,1690,0.021052632,4,1337,0.036036036,11,1459,0.089430894,45.5,1291,0.455,7,1162,0.097222222,5,1810,0.024752475,0.99,1626,0.007935197,224,1583,0.093372238,521,1587,0.071019629,19,1725,0.07480315,452,1701,0.1620071684587813,https://img.a.transfermarkt.technology/portrait/header/830108-1722887346.jpg?lm=1,Centre-Back,3000000
Julián _lvarez,576024,Argentina,FW,24,2000,Atlético Madrid,ES1,17,22,0.5483870967741935,4,187,0.2222222222222222,14.1,25,0.5202952029520295,11,37,0.4583333333333333,5.3,95,0.3732394366197183,79,134,0.3708920187793427,92,458,0.2541436464088398,70,61,0.4605263157894737,2.51,269,0.1115555555555555,36,23,0.48,1.29,100,0.057845175,0.19,222,0.19,41,141,0.431578947,38,116,0.3423423423423423,25,912,0.2032520325203252,26.7,1825,0.267,2,1621,0.027777778,108,72,0.5346534653465347,3.87,226,0.031019407,776,484,0.3234681117132138,2198,419,0.299618321,75,734,0.2952755905511811,1941,477,0.6956989247311828,https://img.a.transfermarkt.technology/portrait/header/576024-1684920938.jpg?lm=1,Centre-Forward,90000000
Juma Bah,1121298,Sierra Leone,DF,18,2006,Lens,FR1,0,1231,0,0,1207,0,0.4,1458,0.014760148,0.4,1452,0.016666667,0.2,1580,0.014084507,3,1728,0.014084507,22,1463,0.060773481,5,1514,0.032894737,0.26,1778,0.011555556,2,1260,0.026666667,0.13,1381,0.005829359,0,1194,0,3,1550,0.031578947,0,1887,0,26,868,0.2113821138211382,71.4,257,0.7140000000000001,29,221,0.4027777777777778,9,1620,0.044554455,0.9200000000000002,1663,0.007374123,530,904,0.2209253855773238,804,1320,0.1095965103598691,72,786,0.2834645669291338,1149,1099,0.4118279569892473,https://img.a.transfermarkt.technology/portrait/header/1121298-1732218272.jpg?lm=1,Centre-Back,4000000
Junior Adamu,452477,Austria,FW,23,2001,Freiburg,DE1,2,564,0.064516129,2,465,0.1111111111111111,5.5,212,0.2029520295202952,5.5,191,0.2291666666666666,2.4,457,0.1690140845070422,8,1464,0.037558685,14,1649,0.038674033,36,329,0.2368421052631578,2.1,444,0.093333333,11,374,0.1466666666666666,0.64,521,0.028698382,0.06,996,0.06,17,651,0.1789473684210526,8,980,0.072072072,9,1553,0.073170732,27.3,1811,0.273,12,840,0.1666666666666666,29,953,0.1435643564356435,1.69,1197,0.013545943,275,1462,0.1146310962901208,349,1754,0.04757361,52,1110,0.2047244094488189,1172,1077,0.4200716845878136,https://img.a.transfermarkt.technology/portrait/header/452477-1691998414.jpg?lm=1,Centre-Forward,6000000
Junior Ajayi,1111820,Cote d'Ivoire,FW,19,2004,Hellas Verona,IT1,0,1231,0,0,1207,0,0,1876,0,0,1875,0,0,1854,0,0,1949,0,1,1984,0.002762431,0,1941,0,0,1931,0,0,1706,0,0,1693,0,,,,0,1952,0,0,1887,0,0,2029,0,,,,0,1925,0,0,2099,0,0,2083,0,5,2193,0.002084202,7,2196,0.000954198,1,2154,0.003937008,11,2164,0.003942652,https://img.a.transfermarkt.technology/portrait/header/1111820-1739287294.jpg?lm=1,Centre-Forward,300000
Junior Dina Ebimbe,536482,France,"MF,FW",23,2000,Eint Frankfurt,DE1,0,1231,0,1,742,0.055555556,0.9,1100,0.033210332,0.9,1084,0.0375,0.9,1052,0.063380282,5,1614,0.023474178,3,1913,0.008287293,8,1313,0.052631579,2.46,282,0.1093333333333333,0,1706,0,0,1693,0,0,1194,0,3,1550,0.031578947,2,1568,0.018018018,3,1841,0.024390244,33.3,1659,0.3329999999999999,7,1162,0.097222222,6,1752,0.02970297,1.85,1102,0.014828399,82,1965,0.034180909,197,1925,0.026853871,11,1907,0.043307087,291,1851,0.1043010752688172,https://img.a.transfermarkt.technology/portrait/header/536482-1663065378.jpg?lm=1,Right Midfield,7000000
Junior Messias,449151,Brazil,"MF,FW",33,1991,Genoa,IT1,1,812,0.032258065,1,742,0.055555556,2.4,572,0.088560886,1.4,847,0.058333333,0.7,1188,0.049295775,32,599,0.1502347417840375,32,1300,0.08839779,17,834,0.1118421052631579,1.81,565,0.080444444,5,790,0.066666667,0.53,631,0.023765847,0.06,996,0.06,8,1137,0.084210526,8,980,0.072072072,13,1359,0.1056910569105691,30,1773,0.3,6,1246,0.083333333,23,1127,0.1138613861386138,2.44,751,0.019557455,226,1577,0.094205919,1027,1140,0.1399945474372955,39,1361,0.1535433070866141,541,1627,0.1939068100358423,https://img.a.transfermarkt.technology/portrait/header/449151-1663575000.jpg?lm=1,Right Winger,2000000
Junior Mwanga,1011200,France,MF,21,2003,Le Havre,FR1,1,812,0.032258065,2,465,0.1111111111111111,1.3,899,0.04797048,1.3,880,0.054166667,1,988,0.070422535,17,1055,0.079812207,52,925,0.143646409,16,879,0.1052631578947368,1.51,707,0.067111111,3,1078,0.04,0.28,988,0.012555542,0.06,996,0.06,8,1137,0.084210526,4,1337,0.036036036,43,415,0.3495934959349593,57.9,736,0.579,10,955,0.1388888888888889,26,1037,0.1287128712871287,2.27,847,0.018194846,414,1140,0.1725719049604001,982,1177,0.1338604143947655,77,707,0.3031496062992126,795,1403,0.2849462365591398,https://img.a.transfermarkt.technology/portrait/header/1011200-1732575482.png?lm=1,Defensive Midfield,6000000
Junior Sambia,335147,France,"DF,FW",27,1996,Empoli,IT1,0,1231,0,0,1207,0,0.4,1458,0.014760148,0.4,1452,0.016666667,0.3,1493,0.021126761,5,1614,0.023474178,21,1488,0.05801105,10,1186,0.065789474,2.33,329,0.1035555555555555,1,1464,0.013333333,0.23,1089,0.010313481,0,1194,0,6,1297,0.063157895,9,911,0.081081081,14,1318,0.1138211382113821,100,1,1,2,1621,0.027777778,11,1544,0.054455446,2.56,698,0.020519298,105,1880,0.043768237,232,1878,0.031624864,18,1751,0.070866142,301,1844,0.1078853046594982,https://img.a.transfermarkt.technology/portrait/header/335147-1730124803.jpg?lm=1,Right-Back,1400000
Junya Ito,348791,Japan,"FW,MF",31,1993,Reims,FR1,4,310,0.1290322580645161,3,304,0.1666666666666666,4.6,278,0.1697416974169741,4.6,248,0.1916666666666666,7.1,39,0.5,100,71,0.4694835680751174,133,178,0.3674033149171271,31,407,0.2039473684210526,1.04,970,0.046222222,11,374,0.1466666666666666,0.37,827,0.016591252,0.13,470,0.13,82,8,0.8631578947368421,67,15,0.6036036036036037,45,375,0.3658536585365853,28.3,1806,0.283,13,777,0.1805555555555555,129,25,0.6386138613861386,4.32,143,0.034626315,837,382,0.3488953730721134,2986,191,0.4070338058887677,135,159,0.531496063,2386,142,0.8551971326164874,https://img.a.transfermarkt.technology/portrait/header/348791-1723820780.png?lm=1,Right Winger,8000000
